,authorName,count,reputation
6813,sharmlock,20,1032.9921704131316
412,anasz,20,1402.2218209866405
733,aungsannlwin,19,1000.7693231985451
820,babettxx,19,1085.6909928937685
134,adventureevryday,19,1213.7958212034437
6188,raditiya90,19,971.2479327174635
7885,twirble,19,1129.5769851567766
123,adore-eu,19,1045.405335569322
7875,turpsy,19,1116.9477941817565
786,ayeminmaung,19,999.4130189801031
2692,franks,19,1218.3976002116538
5802,owoblo,19,956.382211894043
8004,verity,19,963.2070470456456
5026,meysam,19,1225.1744149693473
2233,edrivegom,19,1253.2249978373984
47,abramjs,19,1082.6292900756032
6576,safar01,19,1287.1467118272446
4942,maxjoy,19,1272.9619864972724
4549,lk666,19,1143.6282016024386
6959,smallville,19,1023.7535314539373
1483,claritypavilion,19,1207.5216888825717
7336,sussan,19,1060.7173581481707
4835,markangeltrueman,19,1117.1431936410454
4601,lovealwaysal,19,1188.6196075351963
6665,sarantiyaa,19,1016.2898192489668
3620,jankasparec,19,1245.6351720949626
859,barzah,19,1058.228230926209
6708,schattenjaeger,19,1330.1111764613026
4762,mandireiserra,19,1254.00489621511
6789,shaden,19,1019.3375279985946
4323,kylaki,19,1031.3919563296479
4315,kyawkyawnaing,19,977.2531395580027
988,binkyprod,19,1126.5818378459046
5147,mitchelljaworski,19,1197.5868765935713
6252,raviyanda,19,1100.7479378445819
8037,villainblack,19,1209.9615278299373
1650,cryptomarketer,19,984.7468049470227
4101,kcmyanmar,19,965.0979881562042
3921,jphilipsagholor,19,1006.7163458098767
2881,ghostwriter,19,1204.0176624735068
4230,knittybynature,19,1191.6801493732573
4247,kolawole,19,1007.0595978361905
1569,coruscate,19,1144.8116545153098
2441,eveningstar92,19,1204.3241426048573
3870,jondahl,19,1038.6860831667504
6977,snooway,19,1249.5837207548373
3205,hermanrn,19,942.0761192047678
5174,mochisakuracake,19,1222.005188098689
4440,leoplaw,19,1201.5750579487003
2605,fisteganos,18,1198.565162919679
3987,justiceforall,18,1138.6634451739465
839,ballinconscious,18,1184.839242239801
4396,leafhopperfarm,18,1042.7120553714242
2581,filotasriza3,18,1125.1360007223182
3974,jungwatercolor,18,1039.0861402574633
1305,carlovarca,18,950.3579688004628
5959,phetsamone,18,928.0965881943237
1318,casagrande,18,941.7733569716504
3663,jaynie,18,1187.219100103934
4551,lloyddavis,18,1217.6299240113103
4579,lordemau,18,1185.7108280587422
2466,exyle,18,1308.6247445573931
2460,exploretraveler,18,1297.2221999790602
2443,everlove,18,1232.1312318585963
2900,ginga,18,971.2371701496909
1696,cutthara,18,962.5126878169194
5190,moisesmcardona,18,1165.3722203405553
5689,olanrewaju,18,972.6051394749295
2690,frankiecur,18,955.0681102959318
3280,hornblende,18,973.4173029262432
3329,iamforgiven,18,1123.8668120213429
1489,claudiop63,18,1191.205934548197
3464,internutter,18,1205.343420682908
3570,jacobtothe,18,1233.6331461455936
2245,eedris,18,911.6167029154988
4667,lydon.sipe,18,1210.8339911108596
1762,dandykunle,18,880.4009038073534
8455,zycr22,18,1090.3592308554587
6481,romanskv,18,1211.115451278856
8272,yadamaniart,18,1249.5824338436908
6988,sofi-m,18,1196.948112108233
7108,steaks-info,18,883.9958502229607
7236,stevescoins,18,1211.0776318358683
7931,unipsycho,18,1213.3651952436128
